outreview,outtitle,label
"['im', 'pretty', 'low', 'key', 'really', 'picky', 'colors', 'buy', 'kind', 'like', 'stick', 'brands', 'know', 'love', 'came', 'sephora', 'first', 'time', 'day', 'found', 'no', 'mac', 'products', 'sold', 'sephora', 'horror', 'decided', 'would', 'try', 'something', 'new', '2', 'guys', 'worked', 'buy', 'new', 'lipstick', 'fantastic', 'listened', 'like', 'dont', 'like', 'found', 'new', 'product', 'less', '5', 'minutes', 'honestly', 'best', 'makeup', 'buying', 'experience', 'ive', 'long', 'time', 'made', 'instant', 'sephora', 'fan', 'look', 'forward', 'going', 'back', 'more', 'time', 'checking', 'products']","['maybe', 'year', 'go', 'tear', 'decide', 'buy', 'new', 'makeup']",2
"['sephora', 'boston', 'amazing', 'theres', 'fenway', 'newbury', 'seems', 'like', 'place', 'definitely', 'changed', 'bit', 'still', 'huge', 'plenty', 'stock', 'but', 'less', 'seasoned', 'associates', 'hand', 'given', 'time', 'theyre', 'not', 'ready', 'available', 'help']","['conflicted', 'review', '3']",1
"['came', 'today', 'list', 'items', 'worth', '200', 'dollars', 'needed', 'help', 'finding', 'setting', 'power', 'matched', 'complexion', 'girl', 'helping', 'left', 'assist', 'caucasian', 'woman', 'next', 'girl', 'asked', 'not', 'anything', 'points', 'laura', 'mercier', 'section', 'fine', 'asked', 'find', 'brand', 'not', 'helping', 'matching', 'color', 'sad', 'day', 'amp', 'age', 'no', 'matter', 'well', 'im', 'dressed', 'well', 'spoken', 'get', 'treated', 'like', 'im', 'less', 'human', 'not', 'mention', 'amount', 'stuff', 'cart', 'im', 'sorry', 'but', 'skin', 'color', 'bothers', 'much', 'cant', 'job', 'maybe', 'shouldnt', 'job', 'especially', 'not', 'one', 'requires', 'work', 'races', 'im', 'still', 'utter', 'disbelief', 'two', 'different', 'employees', 'walked', 'away', 'help', 'two', 'different', 'white', 'women', 'thank', 'experience', 'sephora', 'never', 'agin']","['most', 'racist', 'sephora', 'ive', 'ever', 'visited']",0
"['recieve', 'special', 'perkso', 'ojon', 'opi', 'origins', 'oh', 'myr', 'reduced', 'priced', 'makeup', 'nail', 'polish', 'amp', 'goodies', 'galorea', 'advice', 'product', 'store']","['service', 'location', 'exceptionale', 'enter', 'oasis', 'makeup', 'skincare', 'amp', 'fragrance', 'designed', 'especially', 'youp', 'philosophy', 'coloful', 'eyeshadow', 'palettes', 'favoritesh', 'beauty', 'insider', 'card']",2
"['one', 'stuff', 'chatting', 'for15mins', 'without', 'anyone', 'offered', 'help', 'asked', 'girl', 'sephora', 'stuff', 'uniform', 'help', 'yes', 'something', 'hands', 'said', 'give', 'moment', 'assist', 'soon', 'waited', 'another', '5', 'mins', 'finally', 'gave', 'walked', 'try', 'imagine', 'someday', 'people', 'come', 'big', 'cities', 'asia', 'like', 'tokyo', 'singapore', 'receive', 'poor', 'service']","['ive', 'really', 'nice', 'sephora', 'excellent', 'service']",0
"['much', 'sephora', 'didnt', 'know', 'begin', 'wanted', 'strong', 'ie', 'not', 'too', 'femininepretty', 'fragrance', 'nothing', 'too', 'spicy', 'not', 'really', 'floral', 'sweet', 'but', 'not', 'too', 'musky', 'asked', 'miguel', 'point', 'fragrances', 'fit', 'bill', 'knew', 'entire', 'inventory', 'intimately', 'showed', 'probably', '1015', 'fragrances', 'whittled', 'selections', 'four', 'four', 'sample', 'paperswatches', 'hand', 'no', 'idea', 'names', 'four', 'miguel', 'able', 'identify', 'brand', 'name', 'scent', 'alone', 'not', 'remarkable', 'furthermore', 'didnt', 'know', 'three', 'fragrances', 'get', 'solved', 'problem', 'suggesting', 'buy', 'largest', 'amount', '1', 'fragrance', 'buy', 'travel', 'size', 'spray', '2', 'knew', 'really', 'liked', 'four', 'fragrances', 'but', 'wasnt', 'ready', 'commit', '3', '4', 'made', 'samples', '3', '4', 'decide', 'like', 'enough', 'purchase', 'samples', 'really', 'helped', 'last', 'half', 'preference', 'list', 'but', 'also', 'know', 'fragrances', 'developevolve', 'mixed', 'ones', 'pheromones', 'samples', 'definitely', 'help', 'decide', 'vendors', 'perspective', 'gives', 'another', 'reason', 'possibly', 'even', 'buy', 'more', 'fragrances', 'fact', 'writing', 'review', 'several', 'weeks', 'visit', 'may', 'well', 'return', 'purchase', 'full', 'sizes', 'samples', 'provided', 'thank', 'miguel', 'made', 'process', 'fun', 'easy', 'definitely', 'sing', 'high', 'praises', 'location', 'return', 'future', 'purchases', 'based', 'experience']","['looking', 'specific', 'type', 'fragrance']",2
"['ashley', 'oneonone', 'instructor', 'shes', 'truly', 'gifted', 'makeup', 'artist', 'chris', 'also', 'fantastic', 'makeup', 'artist', 'offered', 'little', 'tips', 'regarding', 'fine', 'details', 'application', 'varying', 'skin', 'issues', 'im', 'excited', 'continue', 'classes', 'highly', 'recommend', 'ashley', 'chris', 'best', 'best']","['today', 'discovered', 'makeupapplication', 'classes', 'sephora', 'pru', 'lucky', 'enough', 'ashley', 'chris', 'teachers']",2
"['people', 'knowledgeable', 'helpful', 'seem', 'experts', 'product', 'areas', 'go', 'way', 'helpful', 'find', 'right', 'solution', 'ever', 'question', 'something', 'know', 'get', 'someone', 'give', 'intelligent', 'knowledgeable', 'answer']","['best', 'sephora', 'country']",2
"['new', 'set', 'nice', 'however']","['not', 'like', 'im', 'saying', 'anything', 'new', 'herestaff', 'could', 'friendlier', 'but', 'course', 'continue', 'shop', 'overwhelming', 'selection', 'mid', 'high', 'end', 'make']",1
"['ive', 'horrible', 'time', 'finding', 'niche', 'comes', 'wantneed', 'everyday', 'makeup', 'sephora', 'yesterday', 'prudential', 'first', 'time', 'since', 'reopened', 'renovations', 'busy', 'friday', 'evening', 'mean', 'booming', 'im', 'pretty', 'sure', 'long', 'day', 'work', 'retail', 'newbury', 'st', 'gotten', 'off', '7pm', 'headed', 'straight', 'sephora', 'mad', 'house', 'walking', 'around', 'minutes', 'taking', 'new', 'scene', 'also', 'scope', 'artists', 'seem', 'like', 'good', 'vibes', 'asking', 'help', 'found', 'prey', 'met', 'gabriel', 'let', 'tell', 'flawless', 'every', 'sense', 'wordhe', 'took', 'time', 'listen', 'concerns', 'past', 'experiences', 'products', 'established', 'may', 'bad', 'reactions', 'spf', 'bb', 'creams', 'tinted', 'moisturizers', 'didnt', 'try', 'sell', 'tons', 'product', 'instead', 'actually', 'insisted', 'giving', 'samples', 'try', 'home', 'deciding', 'foundation', 'everything', 'matched', 'spot', 'knowledgeable', 'brands', 'automatically', '86d', 'ones', 'knew', 'wouldnt', 'work', 'toward', 'ultimate', 'goals', 'didnt', 'offer', 'something', 'match', 'color', 'literally', 'walking', 'aisles', 'stating', 'no', 'no', 'brand', 'doesnt', 'dark', 'enough', 'colors', 'one', 'too', 'oily', 'brand', 'doesnt', 'offer', 'right', 'undertones', 'without', 'even', 'picking', 'honestly', 'awe', 'took', 'time', 'wanted', 'get', 'exactly', 'wanted', 'purchased', 'great', 'concealer', '1000x', 'better', 'one', 'ive', 'using', 'mattifying', 'setting', 'spray', 'left', 'speechless', 'first', 'sample', 'foundation', 'gave', 'used', 'today', 'love', 'way', 'applied', 'store', 'way', 'looked', 'home', 'gabriel', 'best', 'artist', 'come', 'across', 'ive', 'come', 'across', 'tons', 'years', 'kudos', 'sephora', 'finding', 'gem', 'go', 'type', 'person', 'id', 'follow', 'store', 'store', 'personal', 'touch']","['review', 'less', 'sephora', 'more', 'one', 'makeup', 'artists']",2
"['much', 'better', 'one', 'cambridge', 'galleria', 'choose', 'go', 'onethe', 'customer', 'service', 'location', 'really', 'good', 'girls', 'know', 'stuffthey', 'know', 'products', 'use', 'really', 'big', 'store', 'good', 'means', 'lot', 'offeryou', 'get', 'sample', 'anything', 'want', 'mean', 'absolutely', 'anything', 'sell', 'give', 'sample', 'always', 'try', 'buy', 'itsephora', 'great', 'reward', 'program', 'well', 'magic', 'card', 'use', 'every', 'time', 'make', 'purchase', 'purchase', 'get', 'pointsonce', 'have500', 'points', 'get', 'prize', 'like', 'really', 'good', 'makeup', 'prize', 'let', 'ride', 'keep', 'getting', 'more', 'points', 'more', 'points', 'get', 'better', 'bigger', 'prizes', 'even', 'send', 'booklets', 'flyers', 'coupons', 'more', 'samples', 'even', 'birthday', 'giftlove']","['quite', 'sephora', 'store']",2
"['but', 'think', 'people', 'working', 'store', 'need', 'lot', 'customer', 'service', 'skills', 'last', 'visit', 'least', '45', 'minutes', 'absolutely', 'no', 'one', 'offered', 'help', 'wanted', 'ask', 'someone', 'help', 'but', 'clustered', 'gossiping', 'one', 'another', 'intimidating', 'approach', 'asked', 'one', 'lady', 'help', 'didnt', 'even', 'offer', 'help', 'try', 'anything', 'strange', 'sephora', 'usually', 'workers', 'asking', 'customers', 'need', 'help', 'strange', 'several', 'workers', 'passed', 'didnt', 'offer', 'help', 'left', 'store', 'without', 'buying', 'anything', 'worried', 'would', 'buy', 'wrong', 'thing']","['really', 'like', 'managed', 'squeeze', 'lot', 'inventory', 'small', 'amount', 'space']",0
"['dont', 'know', 'staff', 'bad', 'day', 'simply', 'hates', 'job', 'customer', 'service', 'job', 'friendly', 'help', 'people', 'looking', 'particular', 'toner', 'carried', 'certain', 'sephora', 'decided', 'go', 'register', 'order', 'also', 'free', 'shipping', 'staff', 'helping', 'order', 'not', 'happy', 'help', 'looks', 'mad', 'entire', 'time', 'everything', 'done', 'look', 'receipt', 'wrote', 'address', 'wrong', 'walk', 'back', 'told', 'called', 'manager', 'stood', 'wait', 'another', '10', 'mins', 'come', 'back', 'tell', 'theres', 'nothing', 'part', 'but', 'call', 'sephora', 'called', 'sephora', 'couldnt', 'anything', 'either', 'shipping', 'information', 'come', 'never', 'order', 'anything', 'online', 'store']","['love', 'sephora', 'friends', 'always', 'visit', 'sephora', 'together', 'but', 'yesterday', 'worst', 'experiences', 'ever']",0
"['well', 'changing', 'mind', 'todays', 'experience', 'excellent', 'allen', 'courteous', 'knowledgeable', 'cooperative', 'fun', 'work', 'got', 'great', 'makeup', 'advice', 'although', 'didnt', 'appointment', 'picky', 'makeup', 'certainly', 'going', 'back', 'store']","['familiar', 'sephora', 'products', 'but', 'dont', 'use', 'branch', 'far', 'live']",2
"['good', 'customer', 'service', 'many', 'times', 'ive', 'even', 'though', 'always', 'super', 'crowded', 'since', 'foot', 'traffic', 'area', 'high', 'enter', 'always', 'someone', 'asks', 'need', 'help', 'even', 'ive', 'needed', 'return', 'something', 'months', 'without', 'receipt', 'ive', 'never', 'encountered', 'difficulties']","['particular', 'location', 'probably', 'most', 'visited', 'sephora']",2
"['makeup', 'artists', 'amazing', 'one', 'particular', 'marianawas', 'absolutely', 'terrific', 'knowledgeable', 'mariana', 'also', 'represents', 'customer', 'service', 'finest', 'took', 'mariana', 'less', '10', 'minutes', 'help', 'create', 'look', 'trying', 'find', 'several', 'years', 'ever', 'give', 'oscar', 'speech', 'definitely', 'thank', 'showing', 'patience', 'knowledge', 'excellent', 'customer', 'service', 'totally', 'change', 'persons', 'perspective', 'beauty', 'makeup', 'listened', 'helped', 'two', 'prioritiesfinding', 'concealer', 'foundation', 'not', 'make', 'look', 'like', 'wearing', 'mask', 'take', 'note', 'macys', 'makeup', 'artists', 'park', 'street', 'digress', 'mariana', 'matched', 'skin', 'tone', 'within', 'minutes', 'yes', 'minutes', 'used', 'primerequalizer', 'spot', 'also', 'introduces', '3in1', 'versatile', 'foundationconcealermoisturizer', 'spf', 'also', 'took', 'time', 'help', 'define', 'eye', 'makeup', 'lipstick', 'shade', 'most', 'importantly', 'processi', 'not', 'feel', 'like', 'trying', 'sell', 'entire', 'line', 'products', 'not', 'need', 'take', 'note', 'macys', 'makeup', 'artistsjust', 'psa', 'ok', 'back', 'story', 'mariana', 'whole', 'store', 'back', 'soon', 'next', 'week', 'not', 'go', 'home', 'perfect', 'products', 'skin', 'tone', 'also', 'went', 'home', 'feeling', 'like', 'million', 'bucks', 'awesomeness', 'sephora', 'beauty', 'experts', 'people', 'internet', 'dont', 'know', 'looking', 'forall', 'know', 'mariana', 'sephora', 'staff', 'prudential', 'center', 'help', 'find', 'sephora', 'managing', 'staff', 'please', 'help', 'appreciate', 'celebrate', 'mariana', 'know', 'changed', 'approachperspective', 'makeup', 'hectic', 'task', 'easy', 'but', 'efficient', 'routine', 'well', 'played', 'sephora']","['store', 'absolutelyundoubtedly', 'best', 'cosmetics', 'beauty', 'store', 'ever', 'too']",2
"['lost', 'friend', 'every', 'beauty', 'skincare', 'company', 'could', 'possibly', 'want', 'robert', 'attentive', 'fun', 'makeup', 'artist']","['sephora', 'pretty', 'big', 'completely', 'packed', 'people']",2
"['update', 'new', 'one', 'opens']","['store', 'currently', 'going', 'large', 'scale', 'renovations', 'pop', 'shop', 'put', 'hall', 'well', 'small', 'kiosks', 'two', 'parts', 'mall']",2
[],"['sephora', 'mall', 'butits', 'like', 'makeup', 'mall', 'itselfthey', 'offer', 'latest', 'every', 'makeup', 'trendbut', 'comes', 'price', 'pays', 'rent', 'most', 'expensive', 'mall', 'massachusettsthe', 'deal', 'sign', 'email', 'list', 'prudential', 'mall', 'get', 'email', 'alerts', 'sephoras', 'upcoming', 'eventsfree', 'samples', 'product', 'demos', 'etc']",2
"['blown', 'away', 'product', 'selection', 'staff', 'knowledge', 'incredible', 'efficiency', 'moved', 'pretty', 'daunting', 'checkout', 'line', 'organized', 'thats', 'location', 'course', 'packed', 'huge', 'sephora', 'middle', 'prudential', 'center', 'mall', 'however', 'aisles', 'spaced', 'appropriately', 'account', 'lots', 'people', 'lighting', 'good', 'see', 'stuff', '20', 'feet', 'away', 'displays', 'super', 'neat', 'clean', 'tell', 'really', 'pay', 'close', 'attention', 'location', 'also', 'impressed', 'staff', 'gals', 'guys', 'know', 'stuff', 'unlike', 'most', 'supergrumpy', 'bostonians', 'theyre', 'friendly', 'polite', 'helpful', 'event', 'ladies', 'working', 'milelong', 'checkout', 'line', 'warm', 'chipper', 'greeting', 'compared', 'two', 'locations', 'providence', 'sephora', 'runs', 'circles', 'around', 'impressed', 'happy', 'make', 'cant', 'wait', 'im', 'excuse', 'come']","['think', 'might', 'actually', 'best', 'sephora', 'ive', 'ever', 'best', 'mean', 'biggest', 'most', 'wellorganized', 'wellstocked', 'wellserviced']",2
"['most', 'recent', 'terrific', 'experience', 'overshadows', 'hence', 'fourth', 'star', 'store', 'well', 'stocked', 'staff', 'usually', 'arent', 'too', 'difficult', 'find', 'question', 'want', 'sample', 'try', 'keep', 'enough', 'cashiers', 'front', 'but', 'lines', 'atrocious', 'returns', 'depending', 'get', 'register', 'quite', 'superior', 'returns', 'theyll', 'but', 'know', 'theyre', 'judging', 'ive', 'come', 'point', 'try', 'sample', 'everything', 'first', 'possible', 'nearly', 'product', 'aside', 'like', 'mascara', 'put', 'cute', 'tiny', 'plastic', 'containers', 'bring', 'home', 'try', 'save', 'hassle', 'little', 'container', 'put', 'overnight', 'bagmy', 'terrific', 'experience', 'attempt', 'find', 'perfect', 'pinup', 'red', 'lipstick', 'ladies', 'tried', 'everything', 'store', 'found', 'absolute', 'perfect', 'match', 'im', 'entirely', 'thrilled', 'itmy', 'biggest', 'qualm', 'sales', 'staff', '1', 'actively', 'unabashedly', 'try', 'upsell', 'something', 'dont', 'want', '2', 'let', 'personal', 'preferenceskin', 'tone', 'affect', 'advice', 'dont', 'let', 'makeup', 'expertise', 'contradict', 'know', 'years', 'trial', 'error']","['ive', 'good', 'bad', 'experiences']",2
"['mini', 'makeover', 'last', 'week', 'didnt', 'try', 'upsell', 'too', 'much', 'made', 'look', 'great', 'gave', 'great', 'tips', 'complaint', 'everything', 'bit', 'expensive', 'side', 'would', '100', 'recommend', 'visit']","['new', 'renovations', 'pru', 'location', 'came', 'really', 'nice', 'staff', 'always', 'helpful']",2
"['going', 'expand', 'temporary', 'location', 'couple', 'weeks', 'but', 'no', 'excuse', 'forthe', 'shelf', 'interested', 'hair', 'stuff', 'kinda', 'scuzzythere', 'one', 'brand', 'hair', 'items', 'get', 'space', 'limited', 'but', 'got', 'off', 'crowded', 'train', 'way', 'home', 'find', 'renovating', 'one', 'hair', 'product', 'linea', 'staff', 'person', 'said', 'bring', 'things', 'stock', 'knew', 'wanted', 'busycrowded', 'around', '6pm', 'reason', 'getting', 'two', 'stars', 'think', 'might', 'stealing', 'im', 'going', 'intimidatewatch', 'try', 'product', 'mode', 'full', 'effect', 'annoying', 'method', 'reduce', 'shrinkage', 'used', 'someone', 'no', 'intention', 'stealing', 'results', 'two', 'star', 'review', 'changing', 'onei', 'go', 'back', 'get', 'new', 'space', 'thenone', 'last', 'thing', 'mascara', 'brush', 'needs', 'cut', 'off', 'wand', 'testers', 'things', 'wanted', 'try', 'seemed', 'yuck']","['sephora', 'back', 'bay', 'not', 'best', 'form', 'right', 'renovating']",0
[],"['wow', 'best', 'place', 'boston', 'buy', 'cosmetics', 'beauty', 'products', 'everythingthe', 'staff', 'super', 'friendlyhighly', 'recommending']",2
"['love', 'samples', 'almost', 'much', 'new', 'product', 'dropped', 'bundle', 'clearly', 'im', 'not', 'alone', 'associates', 'back', 'bay', 'sephora', 'guard', 'samples', 'like', 'jealous', 'shehawks', 'last', '3', 'times', 'ive', 'bought', 'something', 'associates', 'counter', 'tried', 'shoo', 'away', 'sans', 'samples', 'id', 'paid', 'given', 'little', 'black', 'bag', 'call', 'crazy', 'but', 'thats', 'like', 'ordering', 'burger', 'looking', 'bag', 'realizing', 'forgot', 'give', 'fries', 'no', 'buenowhen', 'asked', 'samples', 'first', 'two', 'girls', 'shrugged', 'said', 'ok', 'pulled', 'couple', 'little', 'packets', 'third', 'said', 'dont', 'get', 'samples', 'way', '89', 'bottle', 'marc', 'jacobs', 'perfume', 'wow', 'also', 'costing', 'lady', 'follow', 'sephoras', 'policy', 'give', 'samples', 'every', 'customer', 'really', 'bizarrethe', 'saving', 'grace', 'location', 'no', 'one', 'really', 'bothers', 'browse', 'although', 'im', 'subscribed', 'birchbox', 'sample', 'fairies', 'hope', 'lot', 'less', 'sephora']","['loooove', 'samples']",1
"['staff', 'amazing', 'felix', 'sarah', 'natalie', 'chelsa', 'tom', 'more', 'wonderful', 'talented', 'knowledgeable', 'cant', 'wait', 'new', 'store', 'open']","['love', 'sephora']",2
"['bar', '45minute', 'custom', 'makeover', 'excellent', 'gave', 'clear', 'instructions', 'new', 'techniques', 'ie', 'brows', 'asked', 'input', 'every', 'step', 'listened', 'feedback', 'started', 'soft', 'built', 'look', 'based', 'comfort', 'level', 'allaround', 'nice', 'person', 'would', 'highly', 'recommend', 'location', 'bar', 'makeup', 'artist']","['excellent', 'customer', 'service']",2
"['great', 'location', 'pru2', 'clean', 'welllit3', 'good', 'selection', 'productscons1', 'staff', 'seem', 'exponentially', 'more', 'interested', 'talking', 'drunk', 'weekend', 'helping', 'customers2', 'see', '1i', 'either', 'look', 'super', 'unapproachable', '54', 'asian', 'glory', 'staff', 'would', 'rather', 'chat', 'jobs', 'bummer', 'like', 'sephora']","['eh', 'lets', 'proscons', 'list', 'sephora', 'locationpros1']",1
"['happy', 'buy', 'business', 'employees', 'knowledgeable', 'fun', 'line', 'moves', 'fast', 'make', 'purchase']","['love', 'place']",2
